p,runs,total_ml_logical_failure,total_ml_logical_failure_ci_high,total_ml_logical_failure_ci_low,total_ml_logical_failure_stderr,total_uncorrectable_rate,total_uncorrectable_rate_ci_high,total_uncorrectable_rate_ci_low,total_uncorrectable_rate_failures,x_ml_logical_failure,x_ml_logical_failure_ci_high,x_ml_logical_failure_ci_low,x_ml_logical_failure_stderr,x_uncorrectable_rate,x_uncorrectable_rate_ci_high,x_uncorrectable_rate_ci_low,x_uncorrectable_rate_failures,z_ml_logical_failure,z_ml_logical_failure_ci_high,z_ml_logical_failure_ci_low,z_ml_logical_failure_stderr,z_uncorrectable_rate,z_uncorrectable_rate_ci_high,z_uncorrectable_rate_ci_low,z_uncorrectable_rate_failures
0.275,20000,0.17240085334777833,0.1765194001921867,0.16828230650336995,0.0021013380229917213,0.2711,0.27730424736795256,0.26498366673853213,5422,0.0704908203125,0.07316664580697832,0.06781499481802167,0.0013652421756649089,0.12375,0.1283861149088019,0.11925839222341685,2475,0.1337318359375,0.13734337249080905,0.13012029938419092,0.0018426545496735695,0.2219,0.22771186617257505,0.21619494428183028,4438
0.30000000000000004,20000,0.29191046891212463,0.2969666334713792,0.28685430435287007,0.0025797231985571992,0.4211,0.42795721119014446,0.41427309209950886,8422,0.136415380859375,0.14009517791118878,0.1327355838075612,0.0018774819745870678,0.22305,0.22887227677318134,0.21733409199829495,4461,0.236020849609375,0.24061591637351848,0.23142578284523152,0.002344464898533224,0.36115,0.36783304460032723,0.3545202838124531,7223
0.325,20000,0.44611211257176475,0.45170418389776795,0.44052004124576155,0.0028531500426093137,0.5883,0.5951030151775659,0.5814630712549261,11766,0.2425163055419922,0.24717741731683987,0.2378551937671445,0.0023781619517572487,0.3674,0.37410626771671773,0.3607446602453612,7348,0.3754114395141602,0.38069621432365963,0.3701266647046607,0.0026963632246230565,0.5275,0.5344130869263695,0.5205763510905448,10550
0.35000000000000003,20000,0.6098894713099784,0.615358258533658,0.6044206840862988,0.002790248834578967,0.74395,0.7499515273997672,0.7378547782084592,14879,0.3814974510192871,0.3868214853457463,0.37617341669282794,0.0027163939584882524,0.5324,0.539308071992035,0.5254794840715294,10648,0.5334033239364624,0.5388200420710999,0.5279866058018249,0.0027636824846598855,0.6913,0.6976650344776256,0.6848614925273089,13826
0.375,20000,0.7570617269798909,0.7618202481926697,0.7523032057671122,0.002427861557821127,0.8612,0.865922270614639,0.856339002538431,17224,0.5417666473388671,0.5472000078009771,0.5363332868767572,0.002772173624090841,0.69645,0.7027840298525807,0.6900405191809758,13929,0.6882068026542664,0.693164209798559,0.6832493955099738,0.0025293358364724986,0.82355,0.828770825788395,0.8182049076796998,16471
0.4,20000,0.8680058264818131,0.8716629783306159,0.8643486746330103,0.001865928087276041,0.93635,0.9396503026670127,0.9328821074668248,18727,0.6977738632678986,0.7026760234862242,0.692871703049573,0.0025011481113904246,0.8319,0.8370188150587994,0.8266537114071584,16638,0.8132365291833877,0.8172780688526374,0.809194989514138,0.002062047925945997,0.91315,0.9169740067102534,0.9091673138965872,18263
0.42500000000000004,20000,0.9384339774617961,0.9409306316495598,0.9359373232740325,0.001273826563884342,0.97565,0.977696544580934,0.9734207715188936,19513,0.8241380509614944,0.8280543765904859,0.8202217253325029,0.0019981620376103362,0.92105,0.9247068970931878,0.9172313893439665,18421,0.9019291198790074,0.9048593154773577,0.8989989242806571,0.0014950252256997058,0.96425,0.9667352992676268,0.96158639525428,19285
0.45,20000,0.9755790809598197,0.9770949768977831,0.9740631850218563,0.0007734305068463317,0.99215,0.9932821033068879,0.9908288756030883,19843,0.9085427541792392,0.9113610032350975,0.905724505123381,0.0014379085932640576,0.9679,0.9702544366579546,0.9653658560007425,19358,0.9551405468612909,0.9570249477802417,0.9532561459423401,0.0009614467070899101,0.98785,0.9892773891986475,0.9862352412214113,19757
0.47500000000000003,20000,0.9914626037980637,0.9923207082778658,0.9906044993182617,0.0004378164530423612,0.99775,0.9983179241260579,0.99699090398009,19955,0.9582862108856439,0.9601327265342346,0.9564396952370532,0.000942117132332956,0.98815,0.989558738454151,0.9865537767442739,19763,0.9819504518657923,0.9830595207633765,0.9808413829682081,0.0005658618762040391,0.99645,0.9971843605571676,0.9955249668427258,19929
0.5,20000,0.9976966998236169,0.9981028758110619,0.9972905238361718,0.00020723645467412704,0.99955,0.99976322888386,0.9991449078924859,19991,0.9834658629208803,0.9845122533792131,0.9824194724625476,0.0005338824930389128,0.99705,0.9977121408256364,0.99619695613099,19941,0.9937305629938841,0.9942815389795975,0.9931795870081707,0.00028111536235328574,0.99935,0.9996200819419798,0.9988881316487883,19987
0.525,20000,0.9993954749224646,0.9995925731877878,0.9991983766571414,0.0001005621873044068,0.9999,0.9999725759647273,0.9996354263863794,19998,0.9940952364623546,0.9946582453685945,0.9935322275561148,0.000287254720331969,0.99925,0.9995454198091459,0.9987628321888334,19985,0.9979330638796091,0.9982214645463293,0.9976446632128889,0.00014714590114667204,0.9998,0.9999222212439498,0.9994858195143681,19996
0.55,20000,0.9998444146679561,0.9999598877408332,0.9997289415950791,5.891591569433098e-05,0.99995,0.9999911737177268,0.9997168094297738,19999,0.9981850826978683,0.9984297796853411,0.9979403857103956,0.0001248476958774984,0.99995,0.9999911737177268,0.9997168094297738,19999,0.9993676809728146,0.9995310875308003,0.9992042744148288,8.337222483405197e-05,0.9999,0.9999725759647273,0.9996354263863794,19998
