p,posterior_x_error,posterior_x_class,posterior_x_saved_by_stabilizers,posterior_x_error_stderr,posterior_x_class_stderr,posterior_x_class_component_norm,posterior_x_class_component_norm_stderr,posterior_x_class_component_norm_dp,posterior_x_class_component_norm_dp_stderr,scaled_posterior_x_class_component_norm_dp,scaled_posterior_x_class_component_norm_dp_stderr
0.094097243346144,21.908992566683082,0.28166362766185016,21.627328939021233,0.10820052699872944,0.006138760928027805,0.0006690347450400241,1.4581379876550605e-05,0.032215132934582225,0.0009497044619339939,0.8224131704288427,0.024244800078757858
0.100317108961426,25.288952536436966,0.3706922291968969,24.918260307240068,0.1019061231228525,0.006445097928685467,0.0008805041073560497,1.530902120827902e-05,0.036240975245192625,0.000982840192733046,0.9251880292207955,0.02509071499322563
0.10673875382071,29.049975581685544,0.4749279306759837,28.57504765100956,0.09550740158982082,0.00669499259966921,0.0011280948472113628,1.5902595248620452e-05,0.03917147012344638,0.001448783466521257,0.9999999999999999,0.03698568018906385
0.11002786443836,31.0976067695523,0.5296060337415117,30.568000735810788,0.09209335472184027,0.006771242233213875,0.0012579715765831632,1.608371076772892e-05,0.038495601660627106,0.0013923066297924782,0.9827458999958563,0.03554389522284236
0.113370689941424,33.19953079496918,0.5823641871835639,32.61716660778561,0.08893001204476057,0.006653578558117924,0.001383287855542907,1.580422460360552e-05,0.03618622355777934,0.0013867726255558405,0.9237902852188282,0.035402618823993974
0.120222466333141,37.75560132633427,0.6790493012241217,37.07655202511015,0.08195675922432369,0.00624126333324672,0.0016129437083708352,1.4824853523151352e-05,0.03053037838125748,0.0008622046180107158,0.7794034353329846,0.022011035462634748
0.127304805975883,42.6254660713268,0.760873710735229,41.86459236059157,0.07530761594083404,0.005647674312772351,0.0018073009756181212,1.3414903355753801e-05,0.026400342551597247,0.0007835603788915965,0.6739686426983276,0.020003343668804262
0.134629772869357,47.918133157766306,0.8389633905573182,47.07916976720899,0.0689770796064735,0.004968173724535534,0.0019927871509675017,1.1800887706735235e-05,0.022442036385558632,0.0006850788405707854,0.5729178995537821,0.017489229748380727
0.142210976497938,53.5460376857946,0.9010763357663069,52.6449613500283,0.06297000425708718,0.004232102681280313,0.0021403238379247196,1.0052500430594568e-05,0.01546753532194471,0.0005884492124757794,0.3948673683474162,0.015022392844111271
0.150063823498572,59.447911955900565,0.938537611162785,58.50937434473778,0.05668140892405665,0.0033653509168919678,0.0022293054896978266,7.993707641073557e-06,0.009751046338340038,0.0004892889569600038,0.24893235580922132,0.012490952099015967
0.158205829693504,65.67883375273132,0.9663464655470945,64.71248728718423,0.050991824021815194,0.002541090273373195,0.0022953597756463053,6.035843879746307e-06,0.006395460838897328,0.0003837462562278575,0.1632683383784791,0.009796575288558375
0.166657010396898,72.1901091700243,0.9827590361287417,71.20735013389556,0.04577364682274636,0.0018764533141757398,0.0023343445038687453,4.457133762887743e-06,0.003781336641216459,0.00032941795864310054,0.09653292636962102,0.00840963991407422
0.189297705370626,89.5803696299424,0.997566510793495,88.5828031191489,0.03386270972235504,0.0006967180514089782,0.00236951665271614,1.654912236125839e-06,0.000915147752151123,9.914305296547762e-05,0.023362609298734346,0.002531001584904387
0.214501744859829,108.29874268708019,0.9997367651585984,107.29900592192159,0.023772831083399008,0.00018149288046520842,0.0023746716512080723,4.3109947853968747e-07,0.00011860558659396476,3.391825991430337e-05,0.0030278564021260076,0.0008658919312298502
0.243003853808954,127.94562809235373,0.9999939938814502,126.94563409847228,0.015478326945318121,2.830606466705319e-05,0.002375282645799169,6.723530799775105e-08,1.5473043718467993e-05,1.0500127110114471e-05,0.00039500799101248145,0.0002680554770353013
0.316019346323608,169.00394660083367,0.9999999971192087,168.00394660371447,0.00451492671823402,7.129175537063095e-08,0.0023752969052712796,1.693390863910474e-10,1.398191954906901e-07,6.591615619746489e-07,3.569414041649672e-06,1.6827593141062704e-05
0.5,211.0,1.0,210.0,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0
