p,posterior_x_class_mcmc,posterior_x_class_mcmc_stderr,posterior_x_class_component_norm_mcmc,mean_affine_dimension,mean_list_size,mean_acceptance_rate,logical_00_chain_entropy_mcmc,logical_00_chain_entropy_mcmc_stderr,logical_00_chain_component_norm_mcmc,logical_01_chain_entropy_mcmc,logical_01_chain_entropy_mcmc_stderr,logical_01_chain_component_norm_mcmc,logical_02_chain_entropy_mcmc,logical_02_chain_entropy_mcmc_stderr,logical_02_chain_component_norm_mcmc,logical_03_chain_entropy_mcmc,logical_03_chain_entropy_mcmc_stderr,logical_03_chain_component_norm_mcmc,logical_04_chain_entropy_mcmc,logical_04_chain_entropy_mcmc_stderr,logical_04_chain_component_norm_mcmc,logical_05_chain_entropy_mcmc,logical_05_chain_entropy_mcmc_stderr,logical_05_chain_component_norm_mcmc,logical_07_chain_entropy_mcmc,logical_07_chain_entropy_mcmc_stderr,logical_07_chain_component_norm_mcmc,logical_06_chain_entropy_mcmc,logical_06_chain_entropy_mcmc_stderr,logical_06_chain_component_norm_mcmc,logical_10_chain_entropy_mcmc,logical_10_chain_entropy_mcmc_stderr,logical_10_chain_component_norm_mcmc,logical_09_chain_entropy_mcmc,logical_09_chain_entropy_mcmc_stderr,logical_09_chain_component_norm_mcmc,logical_08_chain_entropy_mcmc,logical_08_chain_entropy_mcmc_stderr,logical_08_chain_component_norm_mcmc,logical_11_chain_entropy_mcmc,logical_11_chain_entropy_mcmc_stderr,logical_11_chain_component_norm_mcmc,posterior_x_class_component_norm_dp_decomp_mcmc,scaled_posterior_x_class_component_norm_dp_decomp_mcmc,logical_00_chain_component_norm_dp_mcmc,scaled_logical_00_chain_component_norm_dp_mcmc,logical_01_chain_component_norm_dp_mcmc,scaled_logical_01_chain_component_norm_dp_mcmc,logical_02_chain_component_norm_dp_mcmc,scaled_logical_02_chain_component_norm_dp_mcmc,logical_03_chain_component_norm_dp_mcmc,scaled_logical_03_chain_component_norm_dp_mcmc,logical_04_chain_component_norm_dp_mcmc,scaled_logical_04_chain_component_norm_dp_mcmc,logical_05_chain_component_norm_dp_mcmc,scaled_logical_05_chain_component_norm_dp_mcmc,logical_07_chain_component_norm_dp_mcmc,scaled_logical_07_chain_component_norm_dp_mcmc,logical_06_chain_component_norm_dp_mcmc,scaled_logical_06_chain_component_norm_dp_mcmc,logical_10_chain_component_norm_dp_mcmc,scaled_logical_10_chain_component_norm_dp_mcmc,logical_09_chain_component_norm_dp_mcmc,scaled_logical_09_chain_component_norm_dp_mcmc,logical_08_chain_component_norm_dp_mcmc,scaled_logical_08_chain_component_norm_dp_mcmc,logical_11_chain_component_norm_dp_mcmc,scaled_logical_11_chain_component_norm_dp_mcmc
0.3,4.225903067453305,0.15381644164285338,0.02934654907953684,78.0,790.98,0.08816666666666667,0.8336026170898695,0.025927804344650984,0.005788907063124094,0.7888436651690337,0.0281359934025941,0.00547808100811829,0.6197107660290659,0.03105438411443592,0.004303546986312958,0.4790305486582291,0.03535668079281696,0.003326601032348813,0.35046161480198684,0.030822926446942425,0.0024337612139026864,0.20184751468860654,0.019924139506722158,0.0014017188520042121,0.3354656455401625,0.02687025194264303,0.002329622538473351,0.1716905542617523,0.017844039419831884,0.0011922955157066132,0.16867547387960008,0.018372690244168082,0.0011713574574972229,0.12911320497357695,0.016739053829627308,0.0008966194789831733,0.07483751522875352,0.011930823320666353,0.0005197049668663439,0.07262394713266793,0.019292001391151548,0.0005043329661990828,0.2122034707844276,0.5145395401366655,0.02599014211295154,0.06301949596512459,0.023527160364600338,0.05704739055385613,0.029870478361715552,0.07242832618658196,0.028847079677619673,0.06994684420919196,0.02509550318908458,0.06085022371536718,0.022546800003849884,0.054670265583543105,0.01740825240905495,0.04221059229628516,0.01151945657286553,0.027931757504795172,0.010797062541494136,0.026180135387940586,0.004433842627778189,0.010750942660372131,0.0048969362781600525,0.011873827187316352,0.0072707566452532004,0.01762973888629122
0.31,4.1494155374559645,0.18687837109982333,0.028815385676777532,78.0,914.94,0.10070333333333333,0.8262774142241891,0.032068478743515164,0.005738037598779091,0.7258113370710072,0.034949432780634865,0.00504035650743755,0.6174454477092083,0.035619832409188264,0.0042878156090917245,0.43831871738610123,0.03143201579003862,0.003043879981847925,0.34277860487283557,0.030630883547377547,0.0023804069782835803,0.2151491100414525,0.019796915125738643,0.0014940910419545313,0.33345679017380125,0.029027093471869297,0.0023156721539847307,0.1978943816719729,0.021551127692301414,0.0013742665393887007,0.18318444787564142,0.021238823927747653,0.001272114221358621,0.10869808697078198,0.014780714816804543,0.000754847826185986,0.08321233473936808,0.015398166667199448,0.0005778634356900562,0.07718886471960573,0.01416938146695834,0.0005360337827750398,0.2160450392379248,0.5238543682973886,0.02385215280054523,0.057835414698422814,0.019747171529904028,0.047881877334224575,0.031830323518405236,0.07718045310483868,0.03003973902076238,0.07283874031104111,0.026697273438696933,0.06473410989589713,0.025748135609900337,0.062432691638457626,0.019181107915060207,0.046509316786589976,0.01412879644182846,0.03425874419956218,0.008666589625348688,0.02101427947382731,0.008319762378639564,0.020173311456815616,0.004353570750223913,0.010556303737596721,0.0034804162086098326,0.008439125660114875
0.32,4.591407483402935,0.13661265342898007,0.03188477419029816,78.0,1139.14,0.12314833333333333,0.8938487039287379,0.02102931894801048,0.006207282666171791,0.789786834703905,0.021927741813458437,0.005484630796554896,0.6734491415668574,0.030299680523768125,0.004676730149769843,0.4842482347586502,0.031213994438756932,0.0033628349636017373,0.3725631747146032,0.025391427432018228,0.002587244268851411,0.2683816035680594,0.01814635168424184,0.0018637611358893014,0.374468704542814,0.027173797277851627,0.0026004771148806526,0.23037634829942522,0.021305930436101343,0.0015998357520793417,0.19247581511410963,0.022278608238714956,0.0013366376049590946,0.16017647854938485,0.018019475389061488,0.0011123366565929504,0.06884016945045379,0.011930881069569518,0.000478056732294818,0.08279227420593475,0.015838818113792116,0.0005749463486523247,0.22050320251644712,0.534664282361025,0.01718247754575366,0.04166314557494723,0.020874468851173108,0.05061528712784824,0.031249905913224255,0.075773087774983,0.03504017114335114,0.0849635186444511,0.031805111511233275,0.07711932038854412,0.02926714397172305,0.07096539347191988,0.019047140085585126,0.04618447881331648,0.015785277455585195,0.038275290092580884,0.006961427264381571,0.01687969367357113,0.01080216582745857,0.026192509560726822,0.0028752923207418382,0.006971853867441831,-0.00038737937376371814,-0.0009392966293058393
0.33,4.890599725326138,0.12844169702696265,0.03396249809254262,78.0,1369.96,0.144865,0.8486859143870241,0.024068910248763068,0.005893652183243223,0.821969298890682,0.021241014022865736,0.005708120131185292,0.7319719307685353,0.027425906718677916,0.0050831384081148285,0.6070976130547507,0.031103386989124453,0.004215955646213547,0.4518819715798807,0.02822105030225852,0.003138069247082505,0.2974281041550965,0.019053340683107087,0.0020654729455215036,0.3944229633168898,0.023078055796144917,0.0027390483563672903,0.22981787597228176,0.018800481240754036,0.0015959574720297344,0.17691202560971522,0.015933890103033768,0.0012285557334008003,0.15884633634026946,0.018399160293605315,0.001103099557918538,0.09795725536215094,0.015223602232777115,0.0006802587177927149,0.07360843588886129,0.012562559849694463,0.0005111696936726479,0.2251248221275205,0.5458705365310336,0.01263064023160831,0.030626095757903725,0.02025555894875353,0.0491145877500303,0.02736060937738793,0.06634253113230999,0.034944904050251496,0.08473252013112592,0.03696654580606619,0.08963448811267087,0.033422789619372964,0.08104177908714345,0.020064843144886553,0.04865215034664684,0.019341097277190182,0.04689725036992303,0.009780384308579249,0.023714948798403558,0.010675135034247057,0.025884492139142574,0.0021277034283068343,0.005159140609252209,-0.0024453890991297973,-0.005929447703518883
0.34,5.331615526226225,0.11318254146572922,0.03702510782101545,78.0,1635.1,0.17114000000000001,0.9208513636395075,0.01233231096710299,0.006394801136385468,0.8674643050424933,0.017392254515274798,0.006024057673906204,0.7817838021233792,0.020788983950975327,0.005429054181412356,0.6216420938593318,0.02522938481339045,0.0043169589851342486,0.512360632855658,0.024179963741274044,0.003558059950386514,0.385063882833094,0.02036861662499555,0.002674054741896486,0.42677969895320816,0.020835140543226778,0.002963747909397279,0.2639829470305757,0.017710226494047427,0.0018332149099345534,0.23053339466892786,0.01643396850518171,0.0016009263518675545,0.18412704002337654,0.014386465011087523,0.0012786600001623372,0.0811852568916487,0.01035524608793721,0.0005637865061920048,0.055841108305023555,0.0074589811775137484,0.00038778547434044136,0.23752334872697622,0.5759338156624904,0.012257766630796314,0.029721971945123063,0.018089073434757047,0.04386141042939666,0.02230251601484353,0.0540779389316677,0.03156867903418334,0.07654603165973614,0.039801903202704936,0.09650950992827378,0.03588317203435289,0.08700758177493348,0.02324410538943975,0.05636105410415461,0.025957087624360744,0.06293934722252349,0.014307487589106674,0.034692024863667945,0.010406111009760657,0.02523217718249623,0.004406741082771485,0.01068522829456466,-0.0007012943201011347,-0.0017004606740474368
0.35000000000000003,5.388379281567496,0.14289518128397294,0.037419300566440945,78.0,1920.68,0.20002333333333336,0.9131960084980438,0.01917375633322054,0.0063416389479030826,0.8531289422904412,0.022193689149188,0.005924506543683619,0.7546761436146728,0.02665791549358688,0.005240806552879672,0.6322219733483757,0.026382726137169,0.004390430370474831,0.5398130584426858,0.025085585370764413,0.0037487017947408735,0.3819304974788533,0.02444137807515389,0.002652295121380926,0.4462013868447721,0.024380823488897654,0.0030986207419775843,0.3166779178590318,0.020009511185968026,0.002199152207354388,0.21749216239849758,0.014510384683520087,0.0015103622388784555,0.17850901312102965,0.01284704425662957,0.0012396459244515949,0.08279924494230187,0.007205705323884203,0.000574994756543763,0.07173293272878958,0.010920036373679283,0.0004981453661721499,0.2652227346449201,0.643097793893391,0.010603277498648638,0.025710255859285845,0.015396179033591485,0.0373318252077679,0.019724123848854812,0.04782599255927513,0.03028580530608639,0.07343538857897813,0.04161258786144676,0.10089996050948974,0.03958869449180287,0.09599253293607309,0.02817676732258847,0.06832150693440225,0.03341966531709051,0.0810342034473402,0.02104025350872252,0.05101727283120107,0.012103443128586676,0.029347776633586935,0.010281463639111092,0.024929938955495574,0.002990473688389901,0.007251139440495218
0.36,6.102794883128997,0.12557740600883668,0.042380520021729144,78.0,2218.12,0.22983333333333333,0.9331463039239083,0.016828436493820008,0.006480182666138252,0.9038776020046808,0.0181735393384298,0.006276927791699172,0.8377670481669885,0.021254768819593737,0.005817826723381865,0.7222082315148358,0.024935143207591985,0.005015334941075249,0.6349706586734125,0.023855510249674118,0.004409518463009809,0.5012388882178825,0.02326452220862268,0.0034808256126241843,0.5254351976928916,0.020729836466672813,0.0036488555395339695,0.368231525850103,0.017148956207821232,0.0025571633739590485,0.2774524470026251,0.014906437039601877,0.0019267531041848966,0.21828972981278183,0.013765877941617424,0.0015159009014776516,0.10612359280220916,0.009087819231319004,0.0007369693944597859,0.07405365746667822,0.00632432230317329,0.0005142615101852654,0.30081728202777513,0.7294055341675949,0.010413873278048127,0.0252509987123246,0.015345950099277651,0.037210032794722736,0.020114406259327627,0.04877232831554612,0.031743184415412726,0.07696916290390113,0.041193031774593415,0.09988264352031398,0.044053379613499026,0.10681826081356988,0.03237258728917759,0.07849530507316217,0.03744763188930591,0.09080099972118166,0.028374590686904955,0.06880117836733134,0.016610333980488688,0.040275842691185,0.01602825429673818,0.038864447242784726,0.007120058445001182,0.017264334011571392
0.37,6.2876868245243385,0.1485505023318048,0.04366449183697457,78.0,2564.16,0.264485,0.9363833370820486,0.011181632604698753,0.006502662063069781,0.9041792990988391,0.0162892106154378,0.006279022910408605,0.821482423921414,0.022425778406660855,0.00570473905500982,0.7304101638525107,0.025645121481803892,0.005072292804531324,0.6737667942437174,0.02204180634389966,0.004678936071136927,0.5105215732247173,0.02455746231375519,0.0035452887029494254,0.5304541685121581,0.02353434744396117,0.0036837095035566533,0.42127165402054734,0.017048199032957335,0.002925497597364912,0.30292098883068946,0.014992848770360646,0.002103617977990899,0.2228726282554631,0.013619479883050024,0.0015477265851073828,0.15318423774099202,0.010573311283917747,0.001063779428756889,0.08023955574124082,0.006248453545235611,0.0005572191370919502,0.33995951433911936,0.8243155096687098,0.010214199064702112,0.0247668394404125,0.015479549459258179,0.037533977323022966,0.021764382007062284,0.05277310059008869,0.034743175570546486,0.08424337978485266,0.03970081957285044,0.09626440779008343,0.04848923219455514,0.11757407710033227,0.03700174558396601,0.08971983863717707,0.040002616077563904,0.09699618769064816,0.036636499743423076,0.0888342102064305,0.02372265378297422,0.05752141245942632,0.02011922938116817,0.048784023161463026,0.01208541190104935,0.029304055484772266
0.38,7.129447853197295,0.09975716905577055,0.04951005453609233,78.0,2956.22,0.3037916666666667,0.9687009307348589,0.007319308491771862,0.0067270897967698536,0.9516092009139052,0.008265865822067682,0.0066083972285687865,0.8937109533361951,0.013421505221296736,0.006206326064834688,0.8214989313858784,0.015709528015609216,0.005704853690179711,0.762171755120118,0.016449881773547285,0.005292859410556375,0.635983615886767,0.02069951092302967,0.004416552888102549,0.6354371056744009,0.013907056300009463,0.004412757678294451,0.5052093595828248,0.012096905928468092,0.003508398330436283,0.39198315495085223,0.012974915677963692,0.0027221052427142517,0.27751976103315223,0.010845808101227773,0.0019272205627302239,0.17500507039740967,0.00801788886687961,0.0012153129888709006,0.11061801418093274,0.00619563531209728,0.0007681806540342552,0.3755360603268366,0.9105796011300937,0.010316603971370235,0.02501514533941583,0.014469661076328934,0.03508525439582046,0.02247533824947511,0.0544969889726685,0.03491274007388801,0.08465453065458317,0.03733166729425487,0.09051981502053032,0.05177330763180727,0.12553712623902635,0.04122842028450729,0.09996845167203693,0.042886375364726476,0.10398857180197513,0.04515719609768301,0.10949473553883143,0.03344601208583761,0.08109808767234891,0.0237944134843546,0.05769541151614351,0.01774432471260313,0.04302548230671303
0.39,7.29350393563022,0.13007847040423987,0.05064933288632097,78.0,3390.88,0.34680000000000005,0.9765397183953185,0.0065802180729998975,0.006781525822189712,0.9493458201043373,0.010891576951400575,0.00659267930628012,0.8958704779711902,0.01757416985628171,0.006221322763688821,0.8337908970408826,0.018721065309288853,0.005790214562783907,0.7520756390463561,0.020751120168488076,0.005222747493377473,0.6802700861379135,0.01839697559023432,0.004724097820402177,0.647700049075213,0.01726599591297937,0.004497917007466757,0.5088201971155614,0.018026326881558134,0.0035334735910802872,0.4186242427860574,0.014713495859454482,0.0029071127971253986,0.31387352082611675,0.012323982017032921,0.0021796772279591443,0.18499999412470203,0.008541403330572487,0.001284722181421542,0.1315932930065713,0.009555544651686917,0.000913842312545634,0.40059356799889895,0.9713376953633953,0.008101627038045456,0.019644388638437833,0.011784562626227981,0.02857457237620288,0.020578875238019333,0.04989854766445847,0.03236828876200071,0.07848488223611487,0.0362503150989473,0.0878978104923171,0.050663284224534304,0.12284560130115488,0.04335166582123344,0.10511678302602379,0.047935613875262524,0.1162316932346629,0.05129078860215733,0.12436714009928272,0.0431503435793356,0.10462862770329284,0.03142646010359648,0.0762011868611455,0.02369174302953855,0.0574464617303017
0.4,8.279810889634145,0.07619901957833407,0.057498686733570455,78.0,3852.1,0.39246500000000006,0.9878067299801355,0.0029895752973148914,0.0068597689581953855,0.9807972735802234,0.004056180993257817,0.00681109217764044,0.9516401046949841,0.00623688116085985,0.0066086118381596115,0.9204659575207965,0.008292471283434574,0.006392124705005531,0.8624785220831884,0.01256673860542095,0.005989434181133253,0.7757361486600725,0.012269818222613811,0.00538705658791717,0.7628638040657058,0.009704481512124174,0.005297665306011845,0.6426105297825296,0.010836782031162848,0.004462573123489789,0.5488258913468794,0.010890406265825329,0.003811290912131107,0.4098291482271529,0.00807342367547768,0.0028460357515774507,0.2605112288963264,0.006073684079119262,0.0018091057562244887,0.1762455507961505,0.006465785162209023,0.0012239274360843785,0.41241431266499906,1.0,0.005567187030607594,0.013499015091481019,0.009273144350939788,0.022485020684702307,0.017969330671432904,0.04357106462992532,0.027630864793248545,0.06699783190039983,0.03499228701171605,0.084847411782578,0.04730494798069213,0.11470248856061785,0.042776221337630344,0.1037214762533645,0.05156357522094894,0.125028578391831,0.05431938842400851,0.13171072573354584,0.05061673482231712,0.12273273081924463,0.041264650606436276,0.10005630100416818,0.029135980415020843,0.07064735514814145
0.41000000000000003,8.756607730017043,0.06823864711181257,0.06080977590289613,78.0,4314.62,0.44147833333333336,0.9909687686969663,0.003184099804753169,0.006881727560395599,0.9840101722268055,0.002953397065715351,0.006833403973797261,0.9607146898855242,0.005716701467786466,0.006671629790871696,0.9338832776748879,0.005611840674891575,0.006485300539408944,0.8958164582849432,0.008746905466200263,0.006220947626978772,0.835403084584526,0.010290169445910389,0.005801410309614763,0.8054930667474633,0.010716331047442386,0.00559370185241294,0.7044376732578616,0.010250300541446048,0.004891928286512927,0.6138132886511972,0.009365454657384987,0.004262592282299981,0.4803490244158916,0.00945033028235063,0.0033357571139992475,0.32714365750111907,0.007015402289615848,0.0022718309548688826,0.22457456808985765,0.006771441675103882,0.0015595456117351225,0.39178990312849554,0.9499910432224582,0.0034057450051451408,0.008258066950046907,0.0061462721059855,0.014903149374881344,0.013175342944473483,0.03194686154157727,0.020157550829101093,0.0488769429432361,0.02944658441215426,0.071400490981683,0.03990985546057513,0.09677126674552051,0.0379675699331351,0.09206171746996535,0.0501710713581818,0.1216521100685838,0.05314920542487333,0.12887332905937726,0.05423835628479594,0.1315142433692725,0.049615769037532696,0.12030564292717745,0.03440658033254208,0.08342722179113672
0.42,9.247612281801356,0.05535705926233739,0.06421952973473163,78.0,4841.34,0.4929383333333333,0.9957580150296582,0.0008168080233830441,0.006914986215483737,0.9912955736879411,0.0013892778663285475,0.0068839970394995904,0.9768486596906518,0.0026138498777324073,0.0067836712478517485,0.9563139963113039,0.005399246004075059,0.006641069418828499,0.9298659640295349,0.005468608556110202,0.0064574025279828815,0.8851631270515848,0.0070495382122402325,0.00614696616008045,0.844179182526043,0.008743456040808844,0.005862355434208631,0.7695882586228706,0.0086966939435362,0.0053443629071032684,0.6714396151374739,0.008855888518970323,0.004662775105121347,0.5571750686803028,0.006848108593850382,0.0038692713102798804,0.4017662821693426,0.006258926157665905,0.0027900436261759903,0.2682185388646485,0.0051977041766744295,0.0018626287421156147,0.3693273826180423,0.8955251340126114,0.0022506635780799402,0.005457287753997366,0.004065275657631244,0.009857261333540175,0.009534511813258725,0.023118770422023482,0.014507274368739219,0.03517645708024533,0.02283667946740528,0.055373149684927,0.032359317612330865,0.07846312947585814,0.033590791541233955,0.08144914109350879,0.04602339655322758,0.11159505172317341,0.05189888008595976,0.12584160755865137,0.0561762902910245,0.13621324131070123,0.05530186593716708,0.13409298426092295,0.04078243571198417,0.09888705231506217
0.43,9.814929362819347,0.025551616936688205,0.06815923168624546,78.0,5377.36,0.5468366666666666,0.9977125557225037,0.0004411710990256103,0.006928559414739609,0.9958377508821903,0.0007475453447798587,0.006915539936681877,0.9912836383873738,0.0007463640514292761,0.0068839141554678735,0.9767872881746513,0.0019027440714184452,0.006783245056768412,0.9578968172913896,0.00309621202681028,0.006652061231190206,0.9280408056613978,0.003654699442054683,0.00644472781709304,0.9061436365357521,0.0033427580763735216,0.0062926641426093895,0.8378067733828519,0.00474271002740471,0.005818102592936472,0.7615885246774675,0.004689008433333609,0.00528880919914908,0.6425967723760718,0.004942560277267805,0.004462477585944943,0.48495423116312,0.004975678347172172,0.0033677377164105554,0.3342805685645769,0.003713033522123028,0.002321392837254006,0.3361426617117419,0.8150606111112054,0.0013468651503540253,0.003265806032896034,0.002283060170849054,0.005535841266264602,0.005921652160622433,0.014358503036320528,0.009720557412018136,0.023569883763743353,0.01582852773243711,0.03838016103309804,0.024094320357960053,0.05842260954103133,0.027706330936821188,0.06718081813840157,0.039254068179512616,0.09518114908732178,0.04863468950458733,0.11792677414688299,0.05558016199674708,0.13476778154858657,0.05831495740077746,0.14139896606388208,0.04745747070905543,0.11507231745277657
0.44,10.30618850357522,0.017900196295710092,0.07157075349705014,78.0,5968.02,0.6063616666666667,0.9987295965148055,0.00024277236400726222,0.0069356221980194825,0.9969401121299079,0.0005425873763941138,0.00692319522312436,0.9939724116332452,0.0007435188500036567,0.0069025861918975365,0.9862937890276261,0.0013278138197842296,0.006849262423802959,0.9790099827003956,0.0016118102698519609,0.006798680435419414,0.9560516735948813,0.0021821028313094067,0.006639247733297787,0.9400385864995096,0.0023205327724153194,0.006528045739579927,0.8937149189716334,0.0032035077897048757,0.006206353603969676,0.8384545481995596,0.003395976416299232,0.005822601029163608,0.7312396119288522,0.0037305296370818424,0.0050780528606170295,0.5786272232273878,0.0037730995458422575,0.0040182446057457485,0.41311604914741606,0.0035634478127270232,0.0028688614524126116,0.29803587027028855,0.7226613168306327,0.0007784203756123517,0.0018874717770638006,0.0014271991424602375,0.0034605955676895728,0.0035368812538825916,0.00857603905894404,0.006647581076878948,0.01611869635154667,0.010882079126328319,0.026386279021232095,0.01695044188914923,0.0411005180194072,0.021337071415563166,0.05173698089594456,0.03188217692502568,0.07730618445078874,0.042298682591086614,0.10256356603570523,0.05166280875095537,0.1252691945076132,0.058325909432056185,0.14142552195911268,0.052306618291289825,0.12683026918558493
0.45,10.697071199603116,0.009907004120807899,0.07428521666391052,78.0,6577.74,0.667795,0.9995436112187361,8.115401562856077e-05,0.0069412750779078896,0.9987769307400004,0.0001384276022153012,0.0069359509079166696,0.9972025132906349,0.00032035590906436364,0.006925017453407187,0.9923557646654169,0.00068162516542208,0.006891359476843172,0.9867787315941932,0.0007983378540062943,0.00685263008051523,0.9731171066261686,0.0009586919254371271,0.006757757684903948,0.9627226613798117,0.0011427448200892311,0.006685574037359803,0.9327996571470316,0.0014017011978695486,0.006477775396854386,0.8890354288562338,0.001861112244748241,0.006173857144834957,0.8026465418457122,0.002538868747536582,0.005573934318373001,0.6665712232299476,0.002960831780688972,0.004628966827985747,0.49552102900923134,0.002719205273052998,0.003441118257008551,0.24411009243707746,0.5919049968456507,0.0003847357435344626,0.0009328864971933707,0.0007698831811896147,0.0018667712481040511,0.0017154563953822556,0.004159546220151936,0.0038512506782853013,0.00933830509760616,0.006443411582836394,0.015623637165256015,0.010879102430677613,0.026379061290034866,0.01424038821879419,0.03452932592657507,0.0229716353524751,0.05570038344215948,0.03230743943284971,0.07833733806201044,0.04360957458435513,0.10574214629592366,0.0538354570084032,0.1305373149164523,0.053101757828294495,0.12875828068418332
0.46,10.994549298482617,0.006661838362107883,0.07635103679501817,78.0,7205.54,0.7314533333333333,0.9996246266634777,6.860105423743983e-05,0.00694183768516304,0.9991515992983073,0.0001050397439022252,0.006938552772904912,0.9979061780029093,0.00024051561064994485,0.006929904013909092,0.9955182462266043,0.0002871283912815425,0.006913321154351419,0.992541376947737,0.0004358683492171219,0.006892648451025951,0.983055795168519,0.0006774851124056379,0.0068267763553369375,0.9748339047364811,0.0007253210908365416,0.006769679894003341,0.9550986885196312,0.001035844110973519,0.006632629781386328,0.9249628967715392,0.0011952458155671203,0.006423353449802356,0.8577428258260976,0.00176569444315644,0.005956547401570122,0.7394579111507312,0.0022677234304845006,0.005135124382991189,0.5746552491705853,0.0022199996046529304,0.003990661452573509,0.1880499376452315,0.455973354634719,0.000187391119932101,0.00045437588894815426,0.00041009816322397206,0.000994383925654616,0.0008016802029760516,0.001943870952963871,0.002070646380549644,0.005020791754702301,0.003445746101384681,0.008355059452516222,0.006483365147260778,0.015720514415141468,0.008589797249794208,0.02082807745998775,0.01497411470386349,0.036308426366440986,0.02217259779675127,0.05376292023783835,0.03361778261811911,0.08151458760216834,0.045821762981225464,0.11110614150398346,0.04947495518015074,0.1199642050743735
0.47000000000000003,11.223539780492858,0.0027961956325662234,0.07794124847564485,78.0,7866.54,0.7975183333333333,0.9997500905727347,4.1321295911757994e-05,0.006942708962310657,0.9994127630630222,8.335944353786025e-05,0.0069403664101598764,0.9984378655551238,0.00016877099342113764,0.006933596288577249,0.9966431263754587,0.00023641835374221625,0.006921132822051796,0.9947652947973624,0.00029833949668949255,0.006908092324981683,0.9888206001878643,0.0004407171366203268,0.006866809723526835,0.9840824637298654,0.0004554833399217253,0.0068339059981240655,0.9698170718326474,0.0005916440637284382,0.0067348407766156075,0.9482547697865,0.0006226116688333692,0.006585102567961806,0.8982139740097855,0.0008701352052944583,0.006237597041734622,0.8003339878835846,0.0011621120911769287,0.005557874915858226,0.6450077726989083,0.0015152974115470103,0.004479220643742419,0.1560883788173439,0.3784746892238273,9.395804235155328e-05,0.00022782439761705035,0.00023144457851490306,0.0005611943412422344,0.0004865052848554923,0.0011796517965434355,0.0011938710258444939,0.002894834124765854,0.0018790776691033472,0.004556286266984403,0.003935618973618814,0.009542876793453302,0.005459192583970941,0.013237155977186952,0.009749237574314073,0.023639425875680756,0.015358627816773147,0.03724077304089308,0.025926734018994667,0.06286574743601285,0.04029938736497492,0.09771578271511104,0.051474723884027525,0.12481313645833636
0.48,11.381003452608583,0.0019678824679315353,0.07903474619867072,78.0,8526.8,0.8640716666666666,0.9998652355042649,2.9572147630374438e-05,0.0069435085798907285,0.999677947045913,4.473044465728441e-05,0.006942207965596618,0.9991373023841317,9.782912288321223e-05,0.006938453488778692,0.9979778230928876,0.00014750579132936098,0.006930401549256164,0.9960794487500259,0.00024443945412872117,0.0069172183940974016,0.99158162985454,0.00029421431203117455,0.006885983540656528,0.9878217542950183,0.00030743504700377137,0.006859873293715405,0.978224910963439,0.0003537660625798061,0.006793228548357216,0.9624992578749146,0.0004802305073655111,0.006684022624131352,0.9232944108448703,0.0006336350696058999,0.006411766741978266,0.8447604385395389,0.0009422424642504131,0.005866391934302353,0.7000832934590413,0.0013346088988726744,0.004861689537910009,0.16795398646541138,0.4072457752014031,6.143715945472163e-05,0.00014896951334622218,0.00014716455757107162,0.0003568366883780104,0.0003615780405501794,0.0008767349469849424,0.00084248228928812,0.0020428056529950304,0.0013775626022102447,0.0033402395598458,0.0029611432599055644,0.007180020598147567,0.004241892077422368,0.010285511310244034,0.007725688090299454,0.018732832137605685,0.01289750757660902,0.03127318131435842,0.024080443447533094,0.05838896155646628,0.043468647623701,0.10540043419640055,0.06978843974086656,0.16921924772663058
0.49,11.48661668673754,0.0015209816979546232,0.07976817143567735,78.0,9192.48,0.9314766666666666,0.9998854968642279,2.0283765894985263e-05,0.006943649283779361,0.9997201607949016,4.865835870008643e-05,0.00694250111663126,0.9992627032177624,7.444884074761956e-05,0.006939324327901128,0.998515650807891,0.0001160703421267432,0.006934136463943687,0.9970984977336811,0.0001468999746675422,0.006924295123150563,0.993622730635688,0.0002338696439316375,0.006900157851636722,0.990505240959292,0.00024025470039753876,0.006878508617772862,0.9828810131521507,0.00034604540685562163,0.00682556259133438,0.969774158358018,0.0003824586705896357,0.006734542766375124,0.9387252356775363,0.0005828940664979873,0.006518925247760669,0.8728623677049085,0.0008359949312261674,0.006061544220172976,0.74376343083148,0.0011091135019191158,0.005165023825218611,0.22569048952022908,0.5472421363405874,6.183386287078286e-05,0.00014993141841081065,0.0001460778280947569,0.0003542016453085972,0.00038166177652504006,0.0009254329076475601,0.0008170235958772813,0.0019810747852025763,0.0014419423234090366,0.003496344038331946,0.003150031720830235,0.007638027158841554,0.004604039173479274,0.011163626072354814,0.008383228907391686,0.020327201675469777,0.01444569500283794,0.03502714275237112,0.028716800222007895,0.06963094960609266,0.05705647242219859,0.13834745950862554,0.10648568268470654,0.25820074477193045
