p,posterior_x_error,posterior_x_class,posterior_x_saved_by_stabilizers,posterior_x_error_stderr,posterior_x_class_stderr,posterior_x_class_component_norm,posterior_x_class_component_norm_stderr,posterior_x_class_component_norm_dp,posterior_x_class_component_norm_dp_stderr,scaled_posterior_x_class_component_norm_dp,scaled_posterior_x_class_component_norm_dp_stderr
0.11002786443836,7.063702597796201,0.5081287182573148,6.555573879538886,0.011275902803520699,0.001776566267122009,0.005977984920674292,2.0900779613200108e-05,0.1119024920194071,0.0014746462916870135,0.971840099147328,0.012806867590328577
0.113370689941424,7.499603691519546,0.5394874001526224,6.960116291366924,0.010921824151101068,0.0017685527781629207,0.006346910590030852,2.080650327250495e-05,0.10907149550306451,0.0014659604688366983,0.9472537303768188,0.012731433783737723
0.120222466333141,8.421693002419595,0.6014685138752993,7.820224488544295,0.010203490671513818,0.0017366479097271708,0.007076100163238816,2.0431151879143185e-05,0.10469914423682021,0.000955337238855169,0.9092811507549381,0.00829682181489868
0.127304805975883,9.410235092914299,0.6634243302772426,8.746810762637056,0.009470763872216013,0.0016848271503214715,0.007804992120908736,1.982149588613496e-05,0.09726032191150157,0.0008905049271955545,0.8446771754929461,0.007733772332673536
0.134629772869357,10.461991757767727,0.7203382435671346,9.741653514200593,0.008762020654633143,0.001600992467623254,0.008474567571378055,1.8835205501450046e-05,0.08764965691653169,0.0008307994420678428,0.7612113879753325,0.00721524782496113
0.142210976497938,11.57639538780046,0.7743119246835336,10.802083463116926,0.008056537279776654,0.0014989556976772195,0.009109552055100395,1.7634772913849643e-05,0.0772784108560369,0.0007687446689498565,0.6711401784980264,0.006676320444781877
0.150063823498572,12.748169524181563,0.8214147786382673,11.926754745543295,0.007355254677121394,0.0013777009540402452,0.009663703278097261,1.620824651812053e-05,0.06472841727186102,0.0006976398467782804,0.5621471901468056,0.006058796060989841
0.158205829693504,13.980265459319092,0.8620219672087821,13.11824349211031,0.006685281302845801,0.001242890992572177,0.010141434908338612,1.4622246971437375e-05,0.05355502562146276,0.0006209709668103331,0.46510958308929923,0.005392949478264566
0.166657010396898,15.2681641725246,0.8966756957206684,14.37148847680393,0.0060424933826123475,0.0011021085420970136,0.010549125832007863,1.296598284820016e-05,0.04370304635535257,0.0006074979726077489,0.37954805238528727,0.005275940502098245
0.189297705370626,18.70123029983867,0.9573859631292362,17.743844336709433,0.004561635741667793,0.0007437199916007346,0.011263364272108662,8.749646960008642e-06,0.02305964502808688,0.0002525866568463928,0.20026620771333278,0.0021936405275971723
0.214501744859829,22.400000530799566,0.9865469769497983,21.413453553849767,0.003280895953339614,0.00042757029282453453,0.011606435022938804,5.030238739112171e-06,0.00923539328182251,0.00015999689675373865,0.0802066635041012,0.0013895258023159263
0.243003853808954,26.307555864261168,0.9969315112178865,25.31062435304328,0.0022107739323763724,0.00019930343062402565,0.011728606014328076,2.3447462426355957e-06,0.0032211589713057494,0.00010283115949303086,0.027974814479557568,0.0008930582548582578
0.316019346323608,34.53161451761981,0.9999869433011257,33.531627574318684,0.0006817877663997575,1.426818824194616e-05,0.011764552274130891,1.6786103814054304e-07,0.0003526764328991841,2.266702367664742e-05,0.0030628906767887465,0.00019685640721448322
0.5,43.0,1.0,42.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0
